,ACCOUNT_STATUS,SERVICE_PLAN,MODEL,SALES_CHANNEL,DIRECT_INDIRECT_CHANNEL,FEEDBACK,SITE_TYPE_DESC,AGE,INCOME,MARITAL_STATUS,PRESENCE_OF_CHILDREN,COMPUTER_OWNER,cluster 3,predicted_accountstatus,pred_prob_1
14008,1,basic_plan,HN9000,Call Center,Direct Channel,Bad,Broadband Remote,59,0,Married,At Least One Children,No ,0,0,0.22877404665790727
14009,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Good,Spaceway,42,5,Not Identified,No Children,No ,1,0,0.22512289045034048
14010,1,Elite,HN9000,Call Center,Indirect Channel,Bad,Spaceway,77,0,Not Identified,At Least One Children,No ,1,1,0.8329715803407538
14011,1,no-plan,HN7000S,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,59,4,Not Identified,No Children,Not Identified,1,0,0.42061110719696604
14012,1,no-plan,DW6000,Retail/others,Direct Channel,Bad,Broadband Remote,26,11,Single,No Children,Not Identified,0,0,0.07995347967752546
14013,1,basic_plan,DW7000,Retail/others,Direct Channel,Good,Broadband Remote,27,5,Divorcee/Widow,No Children,Not Identified,0,1,0.5661376940796218
14014,1,proffessional_plan,DW4000,Retail/others,Direct Channel,Bad,Broadband Remote,71,4,Divorcee/Widow,At Least One Children,Not Identified,0,0,0.19246967754925062
14015,1,proffessional_plan,DW7000,UNKNOWN-channel,Unknown Channel,Good,Broadband Remote,61,13,Divorcee/Widow,No Children,No ,0,1,0.9446230654180946
14016,1,proffessional_plan,DW6000,UNKNOWN-channel,Direct Channel,Good,Spaceway,52,0,Single,Not Identified,No ,1,0,0.06327237248663689
14017,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,42,5,Not Identified,No Children,Yes,1,0,0.11563319007405497
14018,1,proffessional_plan,DW6000,Web orders,Direct Channel,Bad,Spaceway,40,0,Divorcee/Widow,At Least One Children,Yes,1,0,0.09108488742587792
14019,1,SO,DW6000,Web orders,Direct Channel,Bad,Broadband Remote,43,11,Divorcee/Widow,No Children,Not Identified,0,0,0.14751697847611295
14020,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Good,Broadband Remote,46,10,Not Identified,At Least One Children,Yes,0,0,0.14032052853658358
14021,1,Elite,HN9000,Call Center,Direct Channel,Good,Broadband Remote,48,4,Not Identified,At Least One Children,Yes,0,0,0.05517613698886653
14022,1,no-plan,HN7000S,Retail/others,Indirect Channel,Good,Broadband Remote,54,4,Married,At Least One Children,No ,0,1,0.8620057382384207
14023,1,basic_plan,HN7000S,Call Center,Direct Channel,Bad,Spaceway,27,0,Not Identified,At Least One Children,Yes,1,1,0.8003793234335299
14024,1,proffessional_plan,HN7000S,Web orders,Indirect Channel,Good,Spaceway,54,10,Single,No Children,Not Identified,1,0,0.23364176002377715
14025,1,basic_plan,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,70,0,Single,Not Identified,Not Identified,1,0,0.08043489347069491
14026,1,basic_plan,HN9000,Web orders,Direct Channel,Good,Spaceway,71,7,Not Identified,No Children,No ,1,1,0.6956031863892036
14027,1,Elite,HN9000,Retail/others,Direct Channel,Good,Broadband Remote,42,6,Single,No Children,Yes,0,1,0.8743784108722386
14028,1,SO,HN7000S,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,31,8,Not Identified,No Children,Not Identified,1,1,0.9637635319731712
14029,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,52,6,Not Identified,No Children,Yes,1,1,0.9000264026276149
14030,1,basic_plan,HN9000,Vars,Indirect Channel,Bad,Spaceway,43,0,Married,At Least One Children,Not Identified,1,0,0.05979747144984783
14031,1,SO,DW4000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,56,0,Not Identified,At Least One Children,No ,1,1,0.8596524918405766
14032,1,proffessional_plan,DW7000,Retail/others,Indirect Channel,Good,Broadband Remote,67,6,Married,No Children,Not Identified,0,1,0.5694857251595041
14033,1,no-plan,DW4000,Retail/others,Indirect Channel,Bad,Spaceway,53,3,Not Identified,No Children,Not Identified,1,0,0.14948680764197103
14034,1,SO,DW4000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,35,7,Single,No Children,No ,0,1,0.5719933490484115
14035,1,basic_plan,HN9000,Call Center,Direct Channel,Bad,Broadband Remote,65,11,Not Identified,No Children,Not Identified,0,1,0.9878069722192088
14036,1,basic_plan,HN9000,Retail/others,Direct Channel,Bad,Spaceway,62,5,Not Identified,No Children,Not Identified,1,0,0.46522910773495585
14037,1,proffessional_plan,DW6000,Vars,Indirect Channel,Good,Broadband Remote,29,4,Not Identified,No Children,No ,0,1,0.9391782676223037
14038,1,basic_plan,DW7000,Web orders,Direct Channel,Bad,Spaceway,37,0,Married,At Least One Children,Not Identified,1,1,0.6791324783992599
14039,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Good,Broadband Remote,63,8,Married,No Children,Yes,0,1,0.8999700315893298
14040,1,Elite,HN9000,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,34,10,Single,Not Identified,No ,0,0,0.030775839556774126
14041,1,proffessional_plan,HN7000S,Retail/others,Indirect Channel,Bad,Spaceway,61,3,Married,No Children,Not Identified,1,1,0.662334004798072
14042,1,no-plan,NONE,Call Center,Indirect Channel,Bad,Spaceway,68,2,Not Identified,At Least One Children,Yes,1,1,0.7467927728471361
14043,1,basic_plan,DW6000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,72,3,Married,No Children,Not Identified,1,1,0.9766744610085463
14044,1,proffessional_plan,DW4000,Web orders,Direct Channel,Good,Spaceway,48,3,Single,No Children,Yes,1,0,0.06988151911040026
14045,1,no-plan,DW4000,Vars,Direct Channel,Good,Spaceway,70,0,Not Identified,At Least One Children,No ,1,0,0.03554438894711755
14046,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,71,4,Single,No Children,Yes,1,1,0.7636063198904982
14047,1,no-plan,DW4000,Vars,Direct Channel,Bad,Broadband Remote,40,4,Single,No Children,Yes,0,0,0.018126724168066856
14048,1,Elite,HN9000,Vars,Direct Channel,Bad,Spaceway,32,4,Not Identified,At Least One Children,Not Identified,1,1,0.5328628571033994
14049,1,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,33,4,Single,No Children,Not Identified,1,1,0.713810522336032
14050,1,no-plan,DW4000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,41,2,Not Identified,At Least One Children,Yes,1,1,0.9898249452007312
14051,1,Elite,HN9000,Retail/others,Indirect Channel,Good,Broadband Remote,38,8,Not Identified,No Children,No ,0,0,0.45433035024047036
14052,1,basic_plan,DW7000,Web orders,Direct Channel,Bad,Broadband Remote,38,8,Married,At Least One Children,Yes,0,1,0.8477049571839658
14053,1,Home,HN9000,Call Center,Direct Channel,Bad,Spaceway,27,7,Single,No Children,Not Identified,1,0,0.3659234197301953
14054,1,power_plan,HN7000S,Retail/others,Indirect Channel,Good,Broadband Remote,48,9,Not Identified,No Children,Not Identified,0,0,0.0827723620943605
14055,1,power_plan,NONE,Retail/others,Indirect Channel,Bad,Spaceway,26,4,Not Identified,No Children,No ,1,1,0.9539783171181551
14056,1,basic_plan,HN9000,Retail/others,Indirect Channel,Good,Broadband Remote,71,6,Not Identified,No Children,Yes,0,1,0.7276508427939272
14057,1,proffessional_plan,HN7000S,Vars,Indirect Channel,Bad,Spaceway,33,3,Married,At Least One Children,No ,1,1,0.9436959864426248
14058,1,Home,HN9000,Web orders,Direct Channel,Bad,Spaceway,51,3,Divorcee/Widow,At Least One Children,Not Identified,1,0,0.11596693345589844
14059,1,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,58,7,Not Identified,At Least One Children,Yes,0,0,0.14174957506762426
14060,1,no-plan,DW4000,Vars,Direct Channel,Bad,Broadband Remote,68,12,Married,No Children,Yes,0,0,0.4784259603054566
14061,1,proffessional_plan,NONE,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,65,0,Single,Not Identified,Yes,1,0,0.10285368476047534
14062,1,no-plan,HN7000S,Call Center,Indirect Channel,Bad,Broadband Remote,43,0,Not Identified,At Least One Children,No ,0,1,0.576342624498625
14063,1,SO,HN7000S,Retail/others,Indirect Channel,Bad,Broadband Remote,57,5,Not Identified,No Children,Yes,0,1,0.7156214365605388
14064,1,Home,DW4000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,29,13,Not Identified,No Children,Yes,1,0,0.027983109752945462
14065,1,no-plan,DW4000,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,64,12,Not Identified,No Children,Yes,0,0,0.21090587798496788
14066,1,proffessional_plan,HN7000S,Call Center,Direct Channel,Bad,Spaceway,38,1,Not Identified,At Least One Children,Not Identified,1,0,0.17464006899745793
14067,1,SO,DW6000,Web orders,Direct Channel,Bad,Spaceway,42,3,Not Identified,No Children,Yes,1,1,0.9800132222968326
14068,1,no-plan,DW4000,Retail/others,Indirect Channel,Bad,Spaceway,56,0,Not Identified,At Least One Children,Yes,1,1,0.7884445615082468
14069,1,basic_plan,HN9000,Vars,Direct Channel,Bad,Spaceway,40,0,Married,At Least One Children,Not Identified,1,1,0.8862942976623284
14070,1,Home,HN9000,Web orders,Direct Channel,Bad,Broadband Remote,56,10,Married,At Least One Children,Yes,0,0,0.06754091208701571
14071,1,Home,HN9000,Retail/others,Indirect Channel,Bad,Broadband Remote,49,6,Single,No Children,Yes,0,0,0.3093120026646981
14072,1,proffessional_plan,DW4000,Vars,Direct Channel,Good,Broadband Remote,45,13,Married,Not Identified,Not Identified,0,0,0.03475986946507263
14073,1,Home,HN9000,Call Center,Direct Channel,Bad,Spaceway,40,2,Married,At Least One Children,Yes,1,1,0.9920544803787811
14074,1,Elite,HN9000,Call Center,Direct Channel,Good,Spaceway,32,2,Single,No Children,Not Identified,1,0,0.16464631742821279
14075,1,proffessional_plan,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,64,12,Not Identified,No Children,Not Identified,0,0,0.42643697462579855
14076,1,no-plan,HN7000S,UNKNOWN-channel,Indirect Channel,Good,Spaceway,52,0,Married,At Least One Children,Yes,1,1,0.7156402415138275
14077,1,Elite,HN9000,Web orders,Indirect Channel,Bad,Broadband Remote,60,6,Single,No Children,Not Identified,0,0,0.4123201957540443
14078,1,Elite,HN9000,Retail/others,Indirect Channel,Good,Spaceway,44,6,Not Identified,No Children,Yes,1,1,0.546868283215331
14079,1,proffessional_plan,DW6000,Web orders,Direct Channel,Good,Spaceway,33,3,Not Identified,No Children,Yes,1,0,0.2455744698096071
14080,1,no-plan,DW4000,Retail/others,Direct Channel,Good,Broadband Remote,47,3,Single,No Children,No ,0,1,0.9720232215739996
14081,1,proffessional_plan,DW7000,Vars,Direct Channel,Bad,Broadband Remote,40,13,Single,No Children,Not Identified,0,0,0.19169447140615806
14082,1,no-plan,DW4000,Web orders,Direct Channel,Bad,Spaceway,58,0,Married,At Least One Children,No ,1,1,0.9897161346485726
14083,1,no-plan,DW4000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,36,0,Single,Not Identified,No ,1,0,0.21472484984836182
14084,1,Elite,HN9000,Call Center,Direct Channel,Bad,Broadband Remote,30,6,Single,No Children,No ,0,1,0.5760718434739747
14085,1,proffessional_plan,NONE,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,40,10,Single,Not Identified,Not Identified,0,1,0.7415079326830453
14086,1,Elite,HN9000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,62,2,Single,Not Identified,Yes,0,0,0.05737030636334069
14087,1,proffessional_plan,DW7000,Vars,Direct Channel,Good,Broadband Remote,53,3,Single,No Children,Not Identified,0,0,0.05052462052294996
14088,1,power_plan,DW6000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,52,0,Single,Not Identified,No ,0,1,0.9873669803787811
14089,1,proffessional_plan,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,25,3,Married,At Least One Children,Yes,1,0,0.06071125560226774
14090,1,Elite,HN9000,Retail/others,Direct Channel,Bad,Spaceway,24,8,Not Identified,No Children,Not Identified,1,1,0.6954066937340082
14091,1,basic_plan,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,54,6,Not Identified,At Least One Children,Yes,1,1,0.684350797905822
14092,1,proffessional_plan,HN7000S,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,65,0,Single,Not Identified,No ,0,1,0.9409144646426151
14093,1,proffessional_plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,33,5,Married,At Least One Children,Yes,1,1,0.9300124832658565
14094,1,Elite,HN9000,Retail/others,Direct Channel,Bad,Broadband Remote,30,7,Married,No Children,Yes,0,1,0.7183519897355229
14095,1,Home,HN9000,Vars,Indirect Channel,Bad,Spaceway,34,5,Married,No Children,Not Identified,1,0,0.07527454997983046
14096,1,no-plan,NONE,Retail/others,Direct Channel,Bad,Spaceway,68,0,Divorcee/Widow,At Least One Children,Not Identified,1,0,0.06056837756298879
14097,1,basic_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,63,5,Single,No Children,Not Identified,0,1,0.8503449034502604
14098,1,Home,HN9000,Call Center,Direct Channel,Bad,Broadband Remote,60,6,Single,No Children,Yes,0,1,0.6907939683743454
14099,1,Home,HN9000,Web orders,Direct Channel,Bad,Spaceway,70,0,Not Identified,At Least One Children,Yes,1,0,0.46445290499935066
14100,1,Elite,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,45,0,Not Identified,At Least One Children,No ,1,1,0.6132675093438236
14101,1,SO,DW6000,Retail/others,Direct Channel,Bad,Broadband Remote,24,11,Not Identified,No Children,Not Identified,0,1,0.8661879651303446
14102,1,Home,HN9000,Call Center,Indirect Channel,Bad,Spaceway,41,0,Not Identified,At Least One Children,No ,1,0,0.09577509859666081
14103,1,Elite,HN9000,Retail/others,Indirect Channel,Bad,Spaceway,71,3,Married,No Children,Not Identified,1,1,0.9474181220483233
14104,1,proffessional_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,49,10,Married,At Least One Children,No ,0,1,0.9069043396144867
14105,1,power_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,59,5,Married,At Least One Children,Yes,0,1,0.6356218742426687
14106,1,no-plan,DW4000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,48,6,Not Identified,No Children,Not Identified,1,1,0.7190360502058757
14107,1,proffessional_plan,HN7000S,Call Center,Direct Channel,Bad,Spaceway,72,4,Single,No Children,Yes,1,0,0.12226940742890939
14108,1,basic_plan,DW7000,Web orders,Indirect Channel,Bad,Broadband Remote,42,0,Not Identified,At Least One Children,No ,0,1,0.6594950171801206
14109,1,Home,HN9000,Web orders,Direct Channel,Bad,Spaceway,54,6,Single,No Children,Not Identified,1,1,0.80294173150236
14110,1,basic_plan,HN9000,Web orders,Indirect Channel,Bad,Broadband Remote,38,10,Single,Not Identified,No ,0,1,0.6854550439348954
14111,1,no-plan,DW4000,Retail/others,Indirect Channel,Bad,Spaceway,68,3,Not Identified,At Least One Children,Not Identified,1,0,0.10374137715224374
14112,1,basic_plan,DW6000,Web orders,Direct Channel,Good,Spaceway,69,0,Married,At Least One Children,Yes,1,0,0.41303756171471717
14113,1,power_plan,NONE,Call Center,Direct Channel,Bad,Broadband Remote,64,0,Not Identified,At Least One Children,Yes,0,1,0.8733959438433267
14114,1,proffessional_plan,DW7000,Call Center,Direct Channel,Good,Spaceway,64,0,Divorcee/Widow,At Least One Children,No ,1,1,0.6094136028995826
14115,1,SO,DW6000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,66,5,Single,No Children,No ,1,1,0.9656917696647064
14116,1,Elite,HN9000,Web orders,Direct Channel,Bad,Spaceway,55,0,Married,At Least One Children,Yes,1,1,0.7654070392151173
14117,1,proffessional_plan,HN7000S,Retail/others,Indirect Channel,Good,Spaceway,49,6,Not Identified,No Children,Yes,1,0,0.06300047530646634
14118,1,Home,HN9000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,23,6,Divorcee/Widow,At Least One Children,No ,0,1,0.7208958431964
14119,1,no-plan,HN7000S,Web orders,Direct Channel,Good,Spaceway,31,5,Single,No Children,No ,1,0,0.18114588071335264
14120,1,SO,DW6000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,52,0,Single,Not Identified,No ,1,0,0.3038170485202447
14121,1,no-plan,DW4000,Retail/others,Indirect Channel,Bad,Spaceway,47,7,Not Identified,No Children,Not Identified,1,0,0.1374367628709264
14122,1,no-plan,DW4000,Retail/others,Indirect Channel,Bad,Broadband Remote,39,12,Not Identified,No Children,No ,0,0,0.14431844615102818
14123,1,proffessional_plan,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,63,3,Not Identified,At Least One Children,Yes,0,0,0.3015309395297082
14124,1,SO,DW6000,Web orders,Direct Channel,Bad,Broadband Remote,50,3,Single,No Children,Yes,0,1,0.8646194882480664
14125,1,Home,HN7000S,UNKNOWN-channel,Indirect Channel,Good,Broadband Remote,47,3,Not Identified,No Children,Yes,0,0,0.05704853215269819
14126,1,Home,HN9000,Vars,Indirect Channel,Bad,Spaceway,47,4,Married,At Least One Children,Yes,1,0,0.3481988619414029
14127,1,Home,DW4000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,24,3,Not Identified,At Least One Children,Not Identified,0,1,0.5239734227380745
14128,1,SO,DW7000,Call Center,Direct Channel,Bad,Spaceway,65,0,Married,At Least One Children,Yes,1,0,0.2397535326809838
14129,1,basic_plan,HN9000,Retail/others,Unknown Channel,Bad,Spaceway,55,4,Not Identified,No Children,Yes,1,0,0.18914009223298028
14130,1,Elite,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,30,0,Single,Not Identified,No ,1,0,0.17173237398983213
14131,1,proffessional_plan,DW7000,Retail/others,Indirect Channel,Bad,Broadband Remote,50,6,Not Identified,No Children,Yes,0,1,0.7182606857592161
14132,1,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,35,1,Married,At Least One Children,Not Identified,0,0,0.10868695166984148
14133,1,proffessional_plan,HN7000S,Retail/others,Indirect Channel,Bad,Spaceway,45,5,Single,No Children,Not Identified,1,1,0.9845141252267153
14134,1,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,26,6,Married,No Children,Not Identified,1,1,0.8229663563739227
14135,1,no-plan,DW4000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,37,0,Married,At Least One Children,Not Identified,1,0,0.1072023604483578
14136,1,proffessional_plan,DW6000,Retail/others,Indirect Channel,Bad,Spaceway,70,5,Married,No Children,Not Identified,1,0,0.4785242722036154
14137,1,proffessional_plan,HN7000S,Call Center,Direct Channel,Bad,Spaceway,39,3,Single,No Children,No ,1,0,0.3382343998397891
14138,1,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Spaceway,33,0,Single,Not Identified,Not Identified,1,0,0.3188453558478398
14139,1,basic_plan,HN9000,Call Center,Direct Channel,Bad,Spaceway,49,0,Not Identified,At Least One Children,No ,1,1,0.8988443070729766
14140,1,no-plan,DW4000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,24,0,Single,Not Identified,Yes,1,1,0.7624141324156615
14141,1,SO,DW6000,Web orders,Direct Channel,Bad,Broadband Remote,52,3,Not Identified,At Least One Children,Not Identified,0,0,0.22227047614035111
14142,1,SO,DW4000,Retail/others,Direct Channel,Bad,Spaceway,25,4,Not Identified,At Least One Children,No ,1,1,0.6915136372615424
14143,1,power_plan,HN7000S,Call Center,Direct Channel,Bad,Broadband Remote,28,3,Not Identified,At Least One Children,Not Identified,0,0,0.1261821202154682
14144,1,Elite,HN9000,Call Center,Direct Channel,Bad,Spaceway,24,0,Married,At Least One Children,Yes,1,1,0.8963939914811874
14145,1,SO,DW6000,Retail/others,Direct Channel,Bad,Spaceway,43,1,Not Identified,At Least One Children,Yes,1,0,0.4470629630263299
14146,1,basic_plan,HN9000,Web orders,Direct Channel,Bad,Spaceway,34,3,Not Identified,No Children,Not Identified,1,1,0.9521421809463646
14147,1,no-plan,DW4000,Web orders,Direct Channel,Good,Broadband Remote,47,13,Married,No Children,Yes,0,0,0.14065115240925363
14148,1,proffessional_plan,DW4000,Vars,Direct Channel,Bad,Spaceway,48,8,Not Identified,No Children,Not Identified,1,1,0.9054793772696155
14149,1,power_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,56,8,Married,No Children,Yes,0,1,0.8113769869555861
14150,1,basic_plan,HN9000,Retail/others,Direct Channel,Bad,Spaceway,36,0,Married,At Least One Children,Yes,1,1,0.9770896289661026
14151,1,Elite,HN9000,Retail/others,Direct Channel,Bad,Spaceway,53,5,Not Identified,No Children,Not Identified,1,1,0.9764170740426646
14152,1,basic_plan,HN9000,Retail/others,Direct Channel,Bad,unknown-site-desc,38,0,Married,At Least One Children,Yes,1,0,0.1283159550637515
14153,1,power_plan,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,49,10,Married,At Least One Children,Not Identified,0,0,0.11666763916816329
14154,1,no-plan,DW7000,Retail/others,Direct Channel,Good,Broadband Remote,59,10,Not Identified,At Least One Children,No ,0,0,0.09232941147849436
14155,1,proffessional_plan,DW7000,Retail/others,Direct Channel,Bad,Spaceway,24,3,Single,No Children,Not Identified,1,1,0.9600866501869543
14156,1,Elite,DW7000,Retail/others,Direct Channel,Good,Broadband Remote,70,3,Single,No Children,Yes,0,0,0.3840234822569587
14157,1,no-plan,DW4000,Vars,Direct Channel,Bad,Spaceway,56,3,Married,At Least One Children,No ,1,0,0.17774531780805902
14158,1,no-plan,DW4000,UNKNOWN-channel,Direct Channel,Good,Spaceway,45,6,Married,At Least One Children,No ,1,1,0.6474982677716764
14159,1,proffessional_plan,DW4000,Vars,Direct Channel,Bad,Spaceway,68,0,Not Identified,At Least One Children,Yes,1,0,0.25743126224554536
14160,1,basic_plan,DW6000,Retail/others,Direct Channel,Bad,Broadband Remote,49,6,Married,At Least One Children,Not Identified,0,0,0.34981499369990204
14161,1,Home,DW7000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,53,0,Single,Not Identified,No ,1,1,0.907106778650005
14162,1,no-plan,DW4000,Vars,Indirect Channel,Bad,Spaceway,27,0,Not Identified,At Least One Children,Yes,1,1,0.8622831980056876
14163,1,Home,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,66,0,Single,Not Identified,Not Identified,1,1,0.545485540656337
14164,1,basic_plan,HN9000,UNKNOWN-channel,Direct Channel,Good,Spaceway,23,0,Single,Not Identified,No ,1,1,0.9500235751175097
14165,1,proffessional_plan,DW4000,Web orders,Direct Channel,Bad,Broadband Remote,53,4,Single,No Children,Yes,0,0,0.1478229377189752
14166,1,Elite,HN9000,Retail/others,Direct Channel,Good,Broadband Remote,59,5,Married,No Children,Yes,0,0,0.32495609837092937
14167,1,proffessional_plan,DW7000,Web orders,Direct Channel,Good,Spaceway,53,0,Married,At Least One Children,Yes,1,0,0.14720123707225233
14168,1,power_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,46,0,Married,At Least One Children,Yes,1,1,0.7870356668629828
14169,1,Elite,HN9000,Call Center,Unknown Channel,Bad,Spaceway,32,2,Not Identified,At Least One Children,Yes,1,1,0.9302227632934056
14170,1,Home,HN7000S,Call Center,Direct Channel,Bad,Spaceway,55,0,Not Identified,At Least One Children,Yes,1,1,0.9007367974203888
14171,1,proffessional_plan,HN7000S,Retail/others,Indirect Channel,Good,Spaceway,47,6,Divorcee/Widow,No Children,Not Identified,1,0,0.08786482680526828
14172,1,proffessional_plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,62,0,Married,At Least One Children,Not Identified,1,0,0.10129333958881537
14173,1,Elite,HN9000,Vars,Direct Channel,Bad,Broadband Remote,23,10,Single,Not Identified,Yes,0,0,0.04607473161613197
14174,1,power_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,63,6,Single,No Children,Not Identified,0,1,0.8698173548703482
14175,1,proffessional_plan,HN7000S,Web orders,Indirect Channel,Bad,Spaceway,56,6,Single,No Children,No ,1,1,0.8727251769422208
14176,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Bad,Spaceway,31,1,Not Identified,At Least One Children,Yes,1,1,0.6631704314449676
14177,1,SO,DW6000,Retail/others,Direct Channel,Good,Spaceway,41,4,Not Identified,At Least One Children,Not Identified,1,1,0.9638880050626104
14178,1,no-plan,HN7000S,Retail/others,Indirect Channel,Bad,Spaceway,64,7,Single,No Children,Not Identified,1,1,0.9878235097541145
14179,1,Elite,HN9000,Web orders,Direct Channel,Bad,Spaceway,65,2,Single,No Children,Not Identified,1,0,0.04228230216405081
14180,1,no-plan,DW4000,Web orders,Direct Channel,Bad,Broadband Remote,34,11,Not Identified,No Children,No ,0,0,0.4783180137776365
14181,1,proffessional_plan,HN7000S,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,49,3,Married,At Least One Children,Yes,0,0,0.27812507992477087
14182,1,SO,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,50,4,Not Identified,No Children,Yes,0,0,0.09285318932008667
14183,1,no-plan,DW4000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,69,0,Single,Not Identified,No ,1,0,0.16153563671463117
14184,1,Home,HN9000,Retail/others,Direct Channel,Bad,Spaceway,42,3,Single,No Children,No ,1,0,0.24772708476151192
14185,1,SO,DW6000,Retail/others,Direct Channel,Bad,unknown-site-desc,27,3,Single,No Children,Yes,1,1,0.6737920817054482
14186,1,Elite,HN9000,Retail/others,Direct Channel,Bad,Spaceway,32,3,Single,No Children,Not Identified,1,0,0.2176540110788454
14187,1,proffessional_plan,DW7000,Vars,Direct Channel,Bad,Spaceway,41,3,Not Identified,No Children,No ,1,0,0.3564736741387717
14188,1,proffessional_plan,HN7000S,Retail/others,Indirect Channel,Bad,Spaceway,53,8,Married,No Children,No ,1,1,0.90276021078097
14189,1,proffessional_plan,DW4000,Retail/others,Direct Channel,Good,Broadband Remote,62,3,Not Identified,No Children,No ,0,1,0.6127360439046
14190,1,Elite,DW6000,Retail/others,Direct Channel,Bad,Broadband Remote,59,11,Not Identified,No Children,No ,0,1,0.6632584070926602
14191,1,SO,DW6000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,53,6,Not Identified,No Children,Not Identified,1,1,0.782009023446581
14192,1,basic_plan,HN9000,Retail/others,Indirect Channel,Bad,Spaceway,72,8,Married,No Children,Not Identified,1,1,0.89273956108777
14193,1,proffessional_plan,DW6000,Retail/others,Indirect Channel,Bad,Spaceway,50,4,Single,No Children,No ,1,1,0.9498935076704358
14194,1,power_plan,HN7000S,UNKNOWN-channel,Indirect Channel,Bad,Broadband Remote,54,11,Married,No Children,Not Identified,0,1,0.8975773799021542
14195,1,basic_plan,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Spaceway,49,0,Single,Not Identified,Not Identified,1,1,0.9707960376049849
14196,1,Elite,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,57,10,Single,Not Identified,Yes,0,1,0.9966967232179125
14197,1,basic_plan,HN9000,Call Center,Direct Channel,Bad,Broadband Remote,31,4,Single,No Children,No ,0,0,0.39820823821482576
14198,1,Elite,HN9000,Web orders,Indirect Channel,Bad,Spaceway,35,4,Not Identified,No Children,Yes,1,1,0.8442527431165259
14199,1,Home,HN7000S,UNKNOWN-channel,Indirect Channel,Good,Spaceway,32,0,Not Identified,At Least One Children,Not Identified,1,0,0.2871669001656006
14200,1,Home,HN9000,Retail/others,Direct Channel,Bad,Spaceway,77,5,Married,No Children,Not Identified,1,1,0.5864915810449364
